Unnamed: 0.1,Unnamed: 0,Subject_Namespace,Subject,Relation,Object_Namespace,Object,pmid,evidence,Source,Association Score
,9723,,LRRK2,POSITIVE_CORRELATION,,late onset Parkinson's disease,,,SCAI,
,9724,,PINK1,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9725,,PINK1,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9728,,Parkinson Disease,POSITIVE_CORRELATION,,"Polymorphism, Single Nucleotide",,,SCAI,
,9731,,Mitochondria,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9732,,PINK1,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9733,,PINK1,POSITIVE_CORRELATION,,late onset Parkinson's disease,,,SCAI,
,9734,,PRKN,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9735,,PRKN,POSITIVE_CORRELATION,,late onset Parkinson's disease,,,SCAI,
,9736,,LRRK2,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9737,,LRRK2,POSITIVE_CORRELATION,,late onset Parkinson's disease,,,SCAI,
,9738,,PARK7,POSITIVE_CORRELATION,,early-onset Parkinson's disease,,,SCAI,
,9739,,PARK7,POSITIVE_CORRELATION,,late onset Parkinson's disease,,,SCAI,
,9761,,Recessive_early-onset_parkinsonism,POSITIVE_CORRELATION,,"Polymorphism, Single Nucleotide",,,SCAI,
,9776,,PARK7,INCREASES,,Parkinson Disease,,,SCAI,
,9787,,PARK7,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9788,,PARK7,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9789,,UCHL1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9791,,Vitamin E,DECREASES,,Parkinson Disease,,,SCAI,
,9792,,physical activity,DECREASES,,Parkinson Disease,,,SCAI,
,9793,,caffeine,DECREASES,,Parkinson Disease,,,SCAI,
,9794,,Vitamin D,DECREASES,,Parkinson Disease,,,SCAI,
,9795,,vitamin E,DIRECTLY_DECREASES,,Parkinson Disease,,,SCAI,
,9796,,L-ascorbic acid,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,9797,,nigrostriatal pathway,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9798,,noradrenaline,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9799,,serotonin,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9800,,acetylcholine,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9801,,adenosine,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9802,,physical activity,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9807,,Vitamin D,DIRECTLY_DECREASES,,Parkinson Disease,,,SCAI,
,9808,,"Diet, Vegan",DECREASES,,Parkinson Disease,,,SCAI,
,9809,,cholesterol,INCREASES,,Parkinson Disease,,,SCAI,
,9810,,Mediterranean diet,DECREASES,,Parkinson Disease,,,SCAI,
,9811,,Parkinson Disease,DECREASES,,total energy expenditure,,,SCAI,
,9812,,placebo,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9814,,negative regulation of establishment of blood-brain barrier,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9816,,Uric Acid,DECREASES,,Parkinson Disease,,,SCAI,
,9817,,antioxidant,DECREASES,,Parkinson Disease,,,SCAI,
,9822,,diet,DECREASES,,Parkinson Disease,,,SCAI,
,9823,,alcohol,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9824,,physical activity,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9825,,"Stress, Physiological",INCREASES,,Parkinson Disease,,,SCAI,
,9826,,unsaturated fat,INCREASES,,Parkinson Disease,,,SCAI,
,9832,,phenolic compound,DECREASES,,Parkinson Disease,,,SCAI,
,9844,,zinc,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9845,,SNCA,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9853,,LRRK2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9854,,LRRK2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9855,,LRRK2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9856,,LRRK2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9870,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9871,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9872,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9873,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9874,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9875,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9883,,PRKN,ASSOCIATION,,Autosomal_recessive_juvenile_parkinsonism,,,SCAI,
,9884,,Autosomal_recessive_juvenile_parkinsonism,IS_A,,Parkinson Disease,,,SCAI,
,9885,,PRKN,POSITIVE_CORRELATION,,Autosomal_recessive_juvenile_parkinsonism,,,SCAI,
,9930,,rs17581368,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9931,,rs10097505,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9932,,rs17032907,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9933,,rs6800541,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9934,,rs62495696,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9935,,rs2890982,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9936,,rs4495013,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9937,,rs189117,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9938,,rs7530450,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9939,,rs4805579,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9940,,rs11616742,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9941,,rs212805,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9974,,GFRA2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,9975,,rs4739217,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,9994,,ARC,ASSOCIATION,,Alzheimer Disease,,,SCAI,
,9997,,Arc,NEGATIVE_CORRELATION,,Alzheimer Disease,,,SCAI,
,9998,,ARC,DECREASES,,Alzheimer Disease,,,SCAI,
,10006,,APOE,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10035,,oxygen atom,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10038,,GABRB1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10066,,PRDX2,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10067,,CPLX1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10068,,ATP5PD,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10069,,PFN1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10086,,MTHFR,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10087,,MTHFR,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10088,,MTR,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10089,,MTHFR,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10090,,MTHFR,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10091,,LINGO1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10096,,FAF1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10106,,SRD5A1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10107,,SULT2B1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10108,,GABRA4,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10109,,GABRB2,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10110,,AKR1C2,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10111,,GABRA4,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10113,,GRIN2B,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10173,,homocysteine,INCREASES,,Dementia,,,SCAI,
,10174,,Alzheimer Disease,ASSOCIATION,,rs10838725,,,SCAI,
,10177,,Alzheimer Disease,ASSOCIATION,,FERMT2,,,SCAI,
,10181,,Alzheimer Disease,ASSOCIATION,,PICALM,,,SCAI,
,10184,,Alzheimer Disease,ASSOCIATION,,TOMM40,,,SCAI,
,10187,,Alzheimer Disease,ASSOCIATION,,APOE,,,SCAI,
,10190,,Alzheimer Disease,ASSOCIATION,,CD33,,,SCAI,
,10193,,Alzheimer Disease,ASSOCIATION,,ZNF608,,,SCAI,
,10196,,Alzheimer Disease,ASSOCIATION,,DNAJC27,,,SCAI,
,10199,,Alzheimer Disease,ASSOCIATION,,GPRC5B,,,SCAI,
,10210,,"7,9-dihydro-1H-purine-2,6,8(3H)-trione",IS_A,,Urine_biomarkers_of_Parkinson_disease,,,SCAI,
,10215,,Non-motor_features,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10222,,Parkinson's disease,DECREASES,,FMR1,,,SCAI,
,10247,,hyposmia,INCREASES,,Parkinson Disease,,,SCAI,
,10248,,Constipation,INCREASES,,Parkinson Disease,,,SCAI,
,10249,,"Depression, Postpartum",INCREASES,,Parkinson Disease,,,SCAI,
,10250,,REM Sleep Behavior Disorder,INCREASES,,Parkinson Disease,,,SCAI,
,10251,,Dyssomnias,INCREASES,,Parkinson Disease,,,SCAI,
,10252,,Primary Dysautonomias,INCREASES,,Parkinson Disease,,,SCAI,
,10253,,SNCA,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10254,,Hypokinesia,INCREASES,,Parkinson Disease,,,SCAI,
,10255,,Gait Ataxia,INCREASES,,Parkinson Disease,,,SCAI,
,10261,,regulation of immune system process,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10263,,Gastrointestinal Motility,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10265,,metabolic process,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10266,,nasal cycle,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10267,,Mucociliary Clearance,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10268,,pH elevation,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10271,,Olfactory_dysfunction,INCREASES,,Parkinson Disease,,,SCAI,
,10299,,SNCA,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10310,,Gastrointestinal dysfunctions,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10311,,CYP2E1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10314,,CYP2E1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10324,,Parkinson Disease,NEGATIVE_CORRELATION,,SNCA,,,SCAI,
,10327,,Parkinson Disease,NEGATIVE_CORRELATION,,SNCA,,,SCAI,
,10329,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10330,,Snca,INCREASES,,Parkinson Disease,,,SCAI,
,10339,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,10340,,PARK11,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10341,,ATP13A2,INCREASES,,Parkinson Disease,,,SCAI,
,10344,,Mir133b,DECREASES,,Parkinson Disease,,,SCAI,
,10347,,FSD1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10348,,MIR29A,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10349,,MIR221,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10350,,MIR222,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10351,,MIR223,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10352,,MIR224,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10355,,TPPP,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10361,,MIR30A,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10362,,MIR16-2,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10367,,4-Sep,INCREASES,,Parkinson Disease,,,SCAI,
,10368,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10370,,BDNF,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10371,,dieldrin,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10390,,Mthfr,INCREASES,,Parkinson Disease,,,SCAI,
,10391,,Mthfr,INCREASES,,Alzheimer Disease,,,SCAI,
,10392,,Mthfr,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10393,,Mthfr,INCREASES,,Parkinson Disease,,,SCAI,
,10395,,homocysteine,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10396,,sulfates,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10397,,cysteine,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10398,,homocysteine,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10399,,homocysteine,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10401,,homocysteine,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10402,,"MTHFR,TT+AA",INCREASES,,Parkinson Disease,,,SCAI,
,10404,,SNCA,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10405,,SNCA,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10406,,SNCA,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10407,,Snca,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10408,,Casp3,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10409,,rs7684318,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10410,,SNCA,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10411,,Mthfr,INCREASES,,Parkinson Disease,,,SCAI,
,10415,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,10416,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,10417,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,10418,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,10419,,PARK7,INCREASES,,Parkinson Disease,,,SCAI,
,10420,,PARK7,INCREASES,,Parkinson Disease,,,SCAI,
,10421,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,10423,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,10424,,PARK7,INCREASES,,Parkinson Disease,,,SCAI,
,10425,,PARK7,INCREASES,,Parkinson Disease,,,SCAI,
,10426,,NR4A2,INCREASES,,Parkinson Disease,,,SCAI,
,10427,,NR4A2,INCREASES,,Parkinson Disease,,,SCAI,
,10429,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10431,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10432,,DNMT1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10435,,SELENOW,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10436,,PRKAR2A,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10439,,trichostatin A,DECREASES,,Parkinson Disease,,,SCAI,
,10451,,PARK16,INCREASES,,Parkinson Disease,,,SCAI,
,10453,,GPNMB,INCREASES,,Parkinson Disease,,,SCAI,
,10455,,STX1B,INCREASES,,Parkinson Disease,,,SCAI,
,10457,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10458,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10462,,rs1564282,INCREASES,,Parkinson Disease,,,SCAI,
,10463,,rs1564282,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10464,,SNCA,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10465,,HLA-DQA1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10466,,GFPT2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10467,,MAPT,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10469,,VTRNA2-1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10471,,VTRNA2-1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10472,,MRI1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10473,,TMEM9,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10474,,TUBA3E,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10475,,KCNH1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10476,,GSTT1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10477,,VTRNA2-1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10478,,MIR133B,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10487,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10489,,rs1989754,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10491,,ss20399075,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10493,,rs1721100,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10494,,Mir7-1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10495,,Mir7-2,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10496,,Snca,INCREASES,,Parkinson Disease,,,SCAI,
,10499,,Mir7-1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10506,,Oxidative Stress,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10514,,TP53,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10515,,MIR34B,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10516,,MIR34C,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10517,,SNCA,INCREASES,,Parkinson Disease,,,SCAI,
,10518,,MAPT,INCREASES,,Parkinson Disease,,,SCAI,
,10521,,PRKN,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10522,,Mef2d,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10528,,inactivation of MAPK activity,INCREASES,,Parkinson Disease,,,SCAI,
,10533,,NR4A2,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10536,,SLC6A3,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10538,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,10541,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,10542,,TP53,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10543,,TP53,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10544,,IFNG,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10545,,IFNG,CAUSES_NO_CHANGE,,Parkinson Disease,,,SCAI,
,10546,,NFKB1,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10571,,METRNL,DECREASES,,Parkinson Disease,,,SCAI,
,10577,,PI3K-Akt signaling pathway,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10582,,HSD17B10,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10589,,HSD17B10,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10642,,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",INCREASES,,Parkinson Disease,,,SCAI,
,10643,,mitochondrial respiratory chain complex assembly,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10673,,mitophagy,INCREASES,,Parkinson Disease,,,SCAI,
,10676,,apoptotic process,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10686,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10687,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10696,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10697,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10698,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10699,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10706,,mitochondrial dysfunction,INCREASES,,Parkinson Disease,,,SCAI,
,10716,,mitochondrial calcium ion homeostasis,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10720,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10723,,park,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10752,,Parkinson Disease,ASSOCIATION,,mitochondrial dysfunction,,,SCAI,
,10772,,Oxidative Stress,INCREASES,,Parkinson Disease,,,SCAI,
,10777,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10778,,autophagy of mitochondrion,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10781,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10783,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10787,,USP30,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,10795,,response to paraquat,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10801,,Mul1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10836,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10837,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,10921,,neuron death,INCREASES,,Parkinson Disease,,,SCAI,
,10928,,Parkinson Disease,DECREASES,,PINK1,,,SCAI,
,10929,,Parkinson Disease,DECREASES,,PRKN,,,SCAI,
,10930,,Parkinson Disease,DECREASES,,nuclear factor kappa B signaling pathway,,,SCAI,
,10944,,response to oxidative stress,ASSOCIATION,,Parkinsonian Disorders,,,SCAI,
,10945,,inflammatory response,ASSOCIATION,,Parkinsonian Disorders,,,SCAI,
,10991,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11000,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11056,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11057,,Parkinson Disease,IS_A,,Neurodegenerative Diseases,,,SCAI,
,11058,,Parkinson Disease,INCREASES,,Rigidity,,,SCAI,
,11059,,Parkinson Disease,INCREASES,,Tremor,,,SCAI,
,11060,,Parkinson Disease,INCREASES,,Bradykinesia_symptom,,,SCAI,
,11061,,Parkinson Disease,POSITIVE_CORRELATION,,Nigrostriatal_dopaminergic_loss,,,SCAI,
,11062,,Lewy Bodies,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11063,,Parkinson Disease,NEGATIVE_CORRELATION,,Cell Aggregation,,,SCAI,
,11064,,Parkinson Disease,NEGATIVE_CORRELATION,,Oxidative Stress,,,SCAI,
,11065,,Parkinson Disease,POSITIVE_CORRELATION,,mitochondrial dysfunction,,,SCAI,
,11066,,Mitochondrial_complex_I_deficiency,INCREASES,,Parkinson Disease,,,SCAI,
,11071,,Ubiquinone_NADH_oxidoreductase,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11072,,Oxidative Stress,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11073,,mitochondrial pathway,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11078,,PRKN,INCREASES,,Parkinson Disease,,,SCAI,
,11083,,LRRK2,INCREASES,,Parkinson Disease,,,SCAI,
,11086,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11124,,Mitochondrial_complex_I_deficiency,INCREASES,,Parkinson Disease,,,SCAI,
,11125,,mitochondrial respiratory chain complex I assembly,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11126,,PINK1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11145,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11147,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11148,,Mitochondrial_complex_I_deficiency,INCREASES,,Parkinson Disease,,,SCAI,
,11161,,PINK1,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11199,,menaquinone,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11203,,mitochondrial dysfunction,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11204,,Parkinson Disease,ASSOCIATION,,PINK1,,,SCAI,
,11207,,Parkinson Disease,ASSOCIATION,,PRKN,,,SCAI,
,11217,,mitochondrial respiratory chain complex assembly,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11220,,Mitochondria,NEGATIVE_CORRELATION,,Alzheimer Disease,,,SCAI,
,11221,,Mitochondria,NEGATIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11265,,Mitochondrial_complex_I_deficiency,POSITIVE_CORRELATION,,Parkinson Disease,,,SCAI,
,11267,,PRKN,INCREASES,,Parkinson Disease,,,SCAI,
,11268,,PARK6_mutation_parkinsonism,INCREASES,,Parkinson Disease,,,SCAI,
,11269,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11270,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11271,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11276,,HSD17B10,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11285,,Parkinson Disease,INCREASES,,HSD17B10,,,SCAI,
,11301,,Parkinson Disease,IS_A,,Neurodegenerative Diseases,,,SCAI,
,11302,,Parkinson Disease,POSITIVE_CORRELATION,,Nigrostriatal_dopaminergic_loss,,,SCAI,
,11303,,Autosomal_recessive_forms_of_parkinsonism,POSITIVE_CORRELATION,,PRKN,,,SCAI,
,11304,,Autosomal_recessive_forms_of_parkinsonism,POSITIVE_CORRELATION,,PINK1,,,SCAI,
,11305,,Autosomal_recessive_forms_of_parkinsonism,POSITIVE_CORRELATION,,PARK7,,,SCAI,
,11341,,Parkinson Disease,INCREASES,,HSD17B10,,,SCAI,
,11406,,HSD17B10,DECREASES,,Parkinson Disease,,,SCAI,
,11653,,mitochondrial dysfunction,INCREASES,,Parkinson Disease,,,SCAI,
,11654,,PARK2_mutation_parkinsonism,INCREASES,,Parkinson Disease,,,SCAI,
,11655,,PARK6_mutation_parkinsonism,INCREASES,,Parkinson Disease,,,SCAI,
,11656,,PRKN,INCREASES,,Parkinson Disease,,,SCAI,
,11657,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11658,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11659,,PINK1,INCREASES,,Parkinson Disease,,,SCAI,
,11663,,PINK1-Park pathway,ASSOCIATION,,Neurodegeneration,,,SCAI,
,11681,,"Stress Disorders, Traumatic",INCREASES,,Parkinson Disease,,,SCAI,
,11682,,Endoplasmic Reticulum Stress,INCREASES,,Parkinson Disease,,,SCAI,
,11735,,PINK1,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11736,,PRKN,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11750,,mitochondrial dysfunction,INCREASES,,Parkinson Disease,,,SCAI,
,11751,,Endoplasmic Reticulum Stress,INCREASES,,Parkinson Disease,,,SCAI,
,11752,,LRRK2,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11753,,SNCA,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11754,,PARK7,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11755,,PRKN,INCREASES,,Parkinson Disease,,,SCAI,
,11792,,regulation of mitochondrial fission,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11793,,regulation of mitochondrial fusion,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11794,,"mitochondrial electron transport, NADH to ubiquinone",ASSOCIATION,,Parkinson Disease,,,SCAI,
,11795,,mitophagy,ASSOCIATION,,Parkinson Disease,,,SCAI,
,11796,,mitochondrial respiratory chain complex I,ASSOCIATION,,Parkinson Disease,,,SCAI,
